id1,id2,sim_score
19006949,98554509,0.88268197
98554509,19006949,0.88268197
69167600,21755591,0.88264096
21755591,69167600,0.88264096
27923177,27843837,0.8826304
27843837,27923177,0.8826304
98554509,41902860,0.8825861
41902860,98554509,0.8825861
18289538,23007161,0.882586
24224044,24802094,0.88250107
24802094,24224044,0.88250107
69996428,50920560,0.88206404
3598671,97987485,0.8819807
97987485,3598671,0.8819807
7020103,24494324,0.88196385
24494324,7020103,0.88196385
52993309,82583255,0.88191956
84249757,14224876,0.8817809
14224876,84249757,0.8817809
64518758,28224541,0.88165665
75157949,29914496,0.8814589
29914496,75157949,0.8814589
22770211,96098511,0.8814407
96098511,22770211,0.8814407
57337098,82676601,0.8813808
11149251,18666720,0.88131255
36803847,30454890,0.88122535
56884127,18835729,0.88111246
52425202,93978472,0.8810815
51946981,71230660,0.8810424
71230660,51946981,0.8810424
5603029,90945536,0.8808532
90945536,5603029,0.8808532
42779659,83724071,0.8808399
83724071,42779659,0.8808399
89961053,63386383,0.8807684
83592973,48138837,0.8807443
48138837,83592973,0.8807443
23211539,90945536,0.8806608
90945536,23211539,0.8806608
30102088,77094922,0.88057756
13142970,31177984,0.8805061
27700752,75249284,0.88046783
88286371,61964427,0.88044745
76657775,50944416,0.88039553
87281733,55393360,0.88038844
55393360,87281733,0.88038844
29467728,10385523,0.8803499
83592973,81239989,0.88034165
81239989,83592973,0.88034165
73591660,83152267,0.88032323
63386383,50156673,0.88027936
50156673,63386383,0.88027936
93978472,18666720,0.8802737
62318417,93168786,0.88025236
62891962,23007161,0.8802141
23007161,62891962,0.8802141
42779659,50769372,0.88015866
50769372,42779659,0.88015866
7158327,66680332,0.8801378
18289538,27195828,0.88006806
51823526,54818129,0.8799852
74461011,93978472,0.8799113
68874465,84745207,0.87990093
57082229,30102088,0.8798265
50007186,87572356,0.87977415
51683015,29339493,0.87958854
67556867,59324937,0.87957543
52249526,88945662,0.87956285
88945662,52249526,0.87956285
87637930,12853731,0.8794927
12853731,87637930,0.8794927
90183159,1329026,0.87947834
48293393,8882504,0.87943316
8882504,48293393,0.87943316
56383083,19006949,0.8793834
19006949,56383083,0.8793834
42210935,50775039,0.8793769
3762458,10999896,0.87932956
57298257,3223487,0.8792888
50769372,51683015,0.87921464
51683015,50769372,0.87921464
20900807,60624891,0.87917733
516433,27700752,0.8790552
27700752,516433,0.8790552
67556867,17813216,0.8790074
77020269,33365078,0.8790018
33365078,77020269,0.8790018
2282686,30454889,0.8789264
22000442,69366044,0.8788654
69366044,22000442,0.8788654
18289538,94512766,0.87870085
84668470,70159856,0.87862855
90795718,10999896,0.8786053
10999896,90795718,0.8786053
48791418,87317188,0.8785854
87317188,48791418,0.8785854
53072167,2952392,0.8785392
2952392,53072167,0.8785392
42779659,51683015,0.87850285
7020103,2024149,0.87842464
2024149,7020103,0.87842464
15787372,50920560,0.8784057
50920560,15787372,0.8784057
27442156,96142257,0.8782972
96142257,27442156,0.8782972
67318157,20145574,0.87820876
20145574,67318157,0.87820876
43932865,49678723,0.8781882
31558480,30454889,0.8781684
48430039,50944416,0.87816775
3420227,27700752,0.8780446
27700752,3420227,0.8780446
50005399,82583255,0.877922
22109936,47814705,0.8779197
47814705,22109936,0.8779197
52425202,65655694,0.877886
65655694,52425202,0.877886
64511013,96142257,0.87783927
96142257,64511013,0.87783927
53464814,31510768,0.87781334
31510768,53464814,0.87781334
67318157,2024149,0.87781155
2024149,67318157,0.87781155
5519409,41520329,0.87777525
15678458,53072167,0.8777497
53072167,15678458,0.8777497
93770909,62891962,0.87772906
81351830,62578226,0.87772834
62578226,81351830,0.87772834
50005399,47751906,0.8776947
90921158,18331466,0.87761074
43904710,28603694,0.8774667
28603694,43904710,0.8774667
75255299,28224541,0.8774321
62293619,36868284,0.8774077
90183159,66564908,0.8774016
9923090,63016126,0.8773829
83592973,7717624,0.8773668
19006949,28603694,0.8773512
28603694,19006949,0.8773512
62318417,36425270,0.8773036
31276154,63000389,0.8772299
63000389,31276154,0.8772299
14576497,22211135,0.87721014
7931274,98857946,0.8771142
27468857,98554509,0.8770771
98554509,27468857,0.8770771
31177984,48580118,0.87701696
48580118,31177984,0.87701696
24557096,6978466,0.87697613
57337098,78504449,0.87688726
8994298,35978749,0.876869
35978749,8994298,0.876869
30007794,96677424,0.87681174
19949293,62287971,0.87676215
62287971,19949293,0.87676215
14128915,17103408,0.87675774
17103408,14128915,0.87675774
84875057,38344216,0.8766582
81349254,33653915,0.8766322
5092599,7871753,0.8765968
7871753,5092599,0.8765968
24927328,15678458,0.8765905
4284864,31177984,0.8765357
31177984,4284864,0.8765357
43904710,56383083,0.87650764
56383083,43904710,0.87650764
27468857,54798530,0.87638927
76657775,31803140,0.8763471
87317188,2024149,0.87631595
2024149,87317188,0.87631595
29339493,8882504,0.8763015
8882504,29339493,0.8763015
94106554,77338417,0.8762603
77338417,94106554,0.8762603
58893463,35809370,0.876222
35809370,58893463,0.876222
58599683,77146001,0.876203
83152267,77356650,0.87619054
41485546,76569969,0.8761642
76569969,41485546,0.8761642
18693009,15267149,0.8761084
40208952,66437726,0.8759828
9513553,66564908,0.875952
95781094,56383083,0.87580806
35978749,1644190,0.87578475
1741624,23491163,0.8757703
23491163,1741624,0.8757703
12650660,62891962,0.87572014
62891962,12650660,0.87572014
87317188,51683015,0.8755808
10229909,12650660,0.8754361
12650660,10229909,0.8754361
15787372,3167871,0.87541384
3167871,15787372,0.87541384
52249526,82583255,0.875368
27074490,50944416,0.87536263
28603694,27468857,0.87535965
64692163,12959047,0.87534094
12959047,64692163,0.87534094
62318417,87824933,0.87533474
40876435,14345451,0.87533045
14345451,40876435,0.87533045
8939620,81239989,0.8753132
69918467,93651578,0.875216
2046148,415992,0.87519974
415992,2046148,0.87519974
6721540,8882504,0.8751409
8882504,6721540,0.8751409
81408609,10385523,0.8750508
15787372,13887167,0.8750392
13887167,15787372,0.8750392
54377216,74756753,0.8750241
74756753,54377216,0.8750241
73248952,10373250,0.8749795
24224044,83274921,0.874885
83274921,24224044,0.874885
42516046,10373250,0.8748542
71490927,12051271,0.87483454
12051271,71490927,0.87483454
31510768,34259452,0.8748259
34259452,31510768,0.8748259
28284405,15880732,0.87479746
18922461,15306268,0.87477994
15306268,18922461,0.87477994
64323838,82583255,0.874591
46987758,31803140,0.87457776
24494324,64518758,0.87452954
415992,29467728,0.87435406
29467728,415992,0.87435406
38071613,38344216,0.87435234
52249526,47751906,0.87431467
24224044,27700752,0.8742888
27700752,24224044,0.8742888
27700752,93168786,0.8742769
6480791,19411291,0.8741309
19411291,6480791,0.8741309
45880639,42516046,0.87411624
42516046,45880639,0.87411624
25870078,19949293,0.8741044
95781094,27468857,0.87407345
27468857,95781094,0.87407345
12853731,87317188,0.8740609
20152457,3957020,0.8739789
43780660,61154808,0.87397677
61154808,43780660,0.87397677
3223487,21668308,0.8739645
21668308,3223487,0.8739645
41253009,30336988,0.8738712
36868284,36133874,0.8738361
50005399,50944416,0.87381345
51909448,70331081,0.8737409
52249526,8315719,0.87367684
75132289,88957207,0.8736754
88957207,75132289,0.8736754
75157949,415992,0.8736526
415992,75157949,0.8736526
2046148,40116448,0.87363243
40116448,2046148,0.87363243
90945536,66625804,0.8736139
66625804,90945536,0.8736139
79788718,87572356,0.87352216
52799959,41520329,0.8733968
11149251,74461011,0.8733787
67275979,90603941,0.87337375
90603941,67275979,0.87337375
1130275,97112728,0.8732134
97112728,1130275,0.8732134
12853731,48293393,0.8731662
64323838,66437726,0.87308884
59324937,17813216,0.87305146
17813216,59324937,0.87305146
84514463,19949293,0.8730222
19949293,84514463,0.8730222
34402785,81603750,0.8728861
87259085,94106554,0.8727145
94106554,87259085,0.8727145
24284489,13502365,0.8726397
13502365,24284489,0.8726397
8281130,66768594,0.87261397
66768594,8281130,0.87261397
41570143,76569969,0.8726054
76569969,41570143,0.8726054
46987758,45145764,0.87256527
18693009,87076936,0.8725092
87076936,18693009,0.8725092
149175,23605781,0.8724557
23605781,149175,0.8724557
23276195,76569969,0.8724376
25025467,70403624,0.8724355
70403624,25025467,0.8724355
40845396,44483408,0.87239754
26237955,24802094,0.8723949
66692743,23775322,0.8723321
23775322,66692743,0.8723321
63000389,14128915,0.8723211
14128915,63000389,0.8723211
75255299,8882504,0.87229514
43932865,12432797,0.8722828
12432797,43932865,0.8722828
39833087,12291734,0.8720919
12291734,39833087,0.8720919
7871753,53521572,0.8720437
53521572,7871753,0.8720437
31373426,96142257,0.8718967
35583855,87572356,0.8718535
87572356,35583855,0.8718535
96989593,80159309,0.8717442
80159309,96989593,0.8717442
87137236,28284405,0.8717312
26009855,2701835,0.8717135
2701835,26009855,0.8717135
77146001,6800809,0.8717083
6800809,77146001,0.8717083
39417365,61794834,0.87166595
97657130,14519075,0.87163097
14519075,97657130,0.87163097
97987485,5137860,0.87158144
80753512,6978466,0.87151396
6978466,80753512,0.87151396
62145678,830512,0.87148845
87317188,42779659,0.8714444
39417365,87259085,0.8713527
67318157,64518758,0.87134826
25945492,61787029,0.8713269
61787029,25945492,0.8713269
67318157,28224541,0.87108123
48138837,7021169,0.8710215
7021169,48138837,0.8710215
62293619,7717624,0.8709208
7717624,62293619,0.8709208
415992,62891962,0.8709058
7717624,48138837,0.8708081
48138837,7717624,0.8708081
85887866,149175,0.87080073
149175,85887866,0.87080073
23007161,94512766,0.87079847
94512766,23007161,0.87079847
1644190,9561888,0.8707062
9561888,1644190,0.8707062
27043300,23007161,0.8706732
23007161,27043300,0.8706732
40208952,36133874,0.87066007
23775322,50944416,0.8706157
44483408,87281733,0.8705647
5938532,32904204,0.87043977
12650660,10385523,0.8703965
12109505,53660770,0.87032163
53464814,23055402,0.8703073
619357,15813840,0.8702488
15813840,619357,0.8702488
2024149,75255299,0.8702328
11620368,21755591,0.870167
21755591,11620368,0.870167
28129178,1644190,0.8701656
29467728,29914496,0.8701476
72314218,87459276,0.8700319
87459276,72314218,0.8700319
70702847,13253151,0.86998194
13253151,70702847,0.86998194
81239989,36133874,0.8699399
95781094,75749012,0.86992013
27074490,38344216,0.8699107
30336988,46987758,0.8698561
46987758,30336988,0.8698561
30336988,8315719,0.8698443
80963811,29716234,0.86976177
29716234,80963811,0.86976177
55645397,10385523,0.8697555
76024362,21670568,0.8696712
38071613,46987758,0.8696444
46987758,38071613,0.8696444
47814705,1329026,0.8695379
19102781,18862066,0.8693892
18862066,19102781,0.8693892
9513553,36425270,0.8692621
81954319,89961053,0.86924386
30336988,25135333,0.8692031
90183159,59536106,0.86904895
34259452,15041298,0.8690361
69817830,90795718,0.86900145
93836358,72558082,0.86898696
8882504,82583255,0.8689721
23775322,38344216,0.8689333
29714425,87824933,0.8688648
80103776,11409646,0.86886424
11409646,80103776,0.86886424
78504458,82676601,0.86875147
82676601,78504458,0.86875147
18346724,7871753,0.8687508
54685720,79851703,0.8687464
79851703,54685720,0.8687464
43189520,57337098,0.8687417
14128915,75132289,0.86871326
75132289,14128915,0.86871326
27074490,31803140,0.8686809
79475473,50920560,0.868679
50920560,79475473,0.868679
66047716,71290070,0.86852276
26736430,28656579,0.86852276
71290070,66047716,0.86852276
49605449,81351830,0.8684922
81351830,49605449,0.8684922
36027066,76426260,0.8684907
49067884,87824933,0.8684646
35191236,88730603,0.86841065
88398980,89961053,0.86839724
89961053,88398980,0.86839724
43411151,82090972,0.86839145
82090972,43411151,0.86839145
8882504,14576497,0.8682857
14576497,8882504,0.8682857
84875057,78223883,0.868282
37955791,76569969,0.8681988
76569969,37955791,0.8681988
28603694,95781094,0.8681656
95781094,28603694,0.8681656
62242632,10385523,0.86809886
64323838,47751906,0.868088
48791418,50769372,0.8680673
28656579,14345451,0.86806375
14345451,28656579,0.86806375
7717624,81239989,0.8680403
81239989,7717624,0.8680403
16871572,5708838,0.86778605
5708838,16871572,0.86778605
71555853,22109936,0.8677342
22109936,71555853,0.8677342
8174351,60638240,0.86772597
8939620,36133874,0.86768126
81603750,12959047,0.8676145
12959047,81603750,0.8676145
90916504,66652299,0.8675347
43780660,4284864,0.8674731
4284864,43780660,0.8674731
74908666,55918296,0.867473
40845396,55393360,0.86746705
55393360,40845396,0.86746705
22992322,15787372,0.86739445
27923177,87824933,0.8673185
54377216,8315719,0.86731744
38383881,51823526,0.86727333
51823526,38383881,0.86727333
7979158,6236857,0.86712754
6236857,7979158,0.86712754
43904710,98554509,0.86711246
98554509,43904710,0.86711246
32701286,22000442,0.8670683
45759535,93033011,0.8669605
93033011,45759535,0.8669605
80086981,56034511,0.8668809
46987758,52249526,0.8667947
89258775,40876435,0.86670566
41253009,76657775,0.86668825
64323838,46987758,0.8666643
74490598,22770211,0.86664265
22770211,74490598,0.86664265
962259,17007886,0.8666226
32701286,96098511,0.8665861
96098511,32701286,0.8665861
2046148,29914496,0.8664423
12291734,64692163,0.8664343
64692163,12291734,0.8664343
64607522,37865200,0.8663788
27923177,36425270,0.8663679
53426556,85887866,0.86632687
85887866,53426556,0.86632687
27195828,10385523,0.8662709
15678458,93978472,0.8662328
93978472,15678458,0.8662328
18666720,29204789,0.86618924
29204789,18666720,0.86618924
78196838,87322400,0.8661636
87322400,78196838,0.8661636
41182463,56831449,0.86609435
56831449,41182463,0.86609423
86775292,27843837,0.86595345
50005399,52249526,0.8659506
44141044,77356650,0.8658498
77356650,44141044,0.8658498
83274921,60624891,0.865847
2158913,51733905,0.8658428
8939620,83592973,0.8658393
83592973,8939620,0.8658393
76657775,82583255,0.8656703
71555853,1741624,0.8655251
23276195,98600039,0.865483
98600039,23276195,0.865483
38071613,45145764,0.86535144
78504458,47948274,0.86530405
47948274,78504458,0.86530405
2158913,75132289,0.86528516
75132289,2158913,0.86528516
78504458,67028945,0.8652613
67028945,78504458,0.8652613
54685720,95222715,0.8651401
11149251,2952392,0.8651318
87137236,3170005,0.86511934
13253151,37065951,0.86506855
37065951,13253151,0.86506855
72314218,12772810,0.86500657
12772810,72314218,0.86500657
67614478,52992150,0.86498296
47814705,87824933,0.86496717
64323838,84875057,0.86496556
84875057,64323838,0.86496556
73248952,85333987,0.8649493
85333987,73248952,0.8649493
88168633,62891962,0.8648758
43904710,27468857,0.8648445
10229909,62891962,0.8647765
40208952,38344216,0.86472094
79475473,24052138,0.8646971
24052138,79475473,0.8646971
96691496,53905543,0.8646066
27043300,88168633,0.8645899
88168633,27043300,0.8645899
65655694,29204789,0.8645797
8939620,36868284,0.8644638
36868284,8939620,0.8644638
19248199,18693009,0.8643967
18693009,19248199,0.8643967
18346724,96636315,0.8643779
98554509,28603694,0.8642826
28603694,98554509,0.8642826
74756753,8315719,0.86424947
39833087,81603750,0.864232
81603750,39833087,0.864232
7873500,45880639,0.8642092
45880639,7873500,0.8642092
66129710,78196838,0.86420184
78196838,66129710,0.86420184
38117313,21755591,0.8641752
44483408,11022309,0.864154
11022309,44483408,0.864154
69167600,11620368,0.8639987
11620368,69167600,0.8639987
14576497,67318157,0.86399627
58599683,10214898,0.8639927
27347346,66564908,0.8639877
23775322,31803140,0.86393297
66129710,46987758,0.86383986
50005399,88945662,0.8637899
88945662,50005399,0.8637899
21670568,16871572,0.8637234
16871572,21670568,0.8637234
71957793,61794834,0.86370593
61794834,71957793,0.86370593
46950967,94512766,0.8636725
94512766,46950967,0.8636725
93978472,53072167,0.86356336
53072167,93978472,0.86356336
18835729,61066243,0.8635435
47814705,18480165,0.8635087
7717624,7021169,0.8635049
12432797,89258775,0.8634928
89258775,12432797,0.8634928
35759560,48169914,0.8633025
48169914,35759560,0.8633025
8882504,28224541,0.863227
7021169,62293619,0.8632114
62293619,7021169,0.8632114
89258775,49678723,0.8631036
49678723,89258775,0.8631036
96712384,50903406,0.86306274
50903406,96712384,0.86306274
7021169,36868284,0.8630569
36868284,7021169,0.8630569
70880620,17282907,0.863056
17282907,70880620,0.863056
81408609,415992,0.8630132
81408609,27043300,0.86297095
27043300,81408609,0.86297095
79475473,90795718,0.86295027
21668308,9016004,0.8629131
33365078,24561369,0.8628482
24561369,33365078,0.8628482
63386383,11676180,0.8628474
14345451,12432797,0.8628442
12432797,14345451,0.8628442
74756753,54500223,0.8628205
62287971,47814705,0.86278576
53641305,81351830,0.86269724
55645397,29467728,0.86264503
29467728,55645397,0.86264503
24494324,87317188,0.86262727
94106554,72558082,0.8626141
87259085,71957793,0.8625973
71957793,87259085,0.8625973
3764542,77117519,0.86259675
77117519,3764542,0.86259675
49092761,39833087,0.8625603
28656579,26301462,0.86248505
26301462,28656579,0.86248505
36868284,61869387,0.86243755
21668308,19411291,0.862337
47389275,75249284,0.8622253
96712384,70986060,0.8621546
70986060,96712384,0.8621546
8882504,47751906,0.8621459
45633828,47200708,0.86211056
48293393,14576497,0.8620972
14576497,48293393,0.8620972
23605781,81439789,0.8620945
64692163,81603750,0.86207175
94106554,61794834,0.86207044
36027066,7871753,0.861997
7871753,36027066,0.861997
41704902,82583255,0.86196065
3170005,18865753,0.8618991
18865753,3170005,0.8618991
36868284,48138837,0.8618452
48138837,36868284,0.8618452
27347346,36425270,0.8617311
59324937,21122556,0.8616268
21122556,59324937,0.8616268
8939620,61869387,0.8616247
7274546,12432797,0.86159813
23007161,51946981,0.8615883
98793471,59536106,0.8615576
77220996,30007794,0.86153054
30007794,77220996,0.86153054
66129710,8315719,0.86147773
80159309,18915981,0.8614367
23605781,66053411,0.8613506
27429904,83274921,0.86127806
83274921,27429904,0.86127806
19042808,23007161,0.8611362
20145574,28224541,0.861132
21122556,43876521,0.8611157
62242632,12650660,0.8610483
27347346,18480165,0.8610363
84668470,18693009,0.8610164
5030809,77926243,0.8609823
88957207,63000389,0.86097753
63000389,88957207,0.86097753
27043300,62891962,0.8609531
80725760,72314218,0.8608508
72314218,80725760,0.8608508
58893463,11665937,0.86071706
11665937,58893463,0.86071706
3764542,82830386,0.8606776
97657130,86176880,0.86066693
86176880,97657130,0.86066693
39417365,94106554,0.8606528
47613152,79788718,0.86054957
10737119,30007794,0.8605437
9951028,12190772,0.8604307
12190772,9951028,0.8604307
9069903,2687477,0.8603667
2687477,9069903,0.8603667
86176880,26301462,0.86034334
26301462,86176880,0.86034334
64223023,80086981,0.86025184
80086981,64223023,0.86025184
28656579,3807651,0.86018765
3807651,28656579,0.86018765
5312650,149175,0.8601238
89961053,27021728,0.85990393
27021728,89961053,0.85990393
32328366,85333987,0.85980964
19042808,62891962,0.8597903
2952392,88727182,0.85977435
88727182,2952392,0.85977435
84249757,95251916,0.8596784
95251916,84249757,0.8596784
65372331,6978466,0.85966724
6978466,65372331,0.85966724
58755004,11410512,0.8596171
11410512,58755004,0.8596171
64223023,98430609,0.85956115
64223023,7873500,0.8594997
7873500,64223023,0.8594997
54818129,38383881,0.8594896
38383881,54818129,0.8594896
71490927,27043300,0.85948676
27043300,71490927,0.85948676
56064924,25025467,0.8594839
25025467,56064924,0.8594839
78504449,82676601,0.8594551
82676601,78504449,0.8594551
85333987,10373250,0.85945183
17813216,46246978,0.85935235
46246978,17813216,0.85935235
5137860,81351830,0.8591964
40521037,50775039,0.8591728
67275979,49605449,0.85917234
49605449,67275979,0.85917234
48790334,7873500,0.85910916
7873500,48790334,0.85910916
149175,53426556,0.85907054
7883208,55037683,0.8588983
87322400,46987758,0.8587635
83592973,36868284,0.85866505
36868284,83592973,0.85866505
31510768,15041298,0.85855305
23605781,48305046,0.85855126
48305046,23605781,0.85855126
24052138,15787372,0.8584552
14639066,21658813,0.8584498
8882504,48791418,0.85839355
92704095,11199708,0.85825515
11199708,92704095,0.85825515
77220996,10737119,0.85819185
10737119,77220996,0.85819185
18865753,62089162,0.85810184
62089162,18865753,0.85810184
53426556,48305046,0.8579823
48305046,53426556,0.8579823
11149251,93978472,0.857978
50005399,46987758,0.8579687
87137236,33206318,0.8578945
41570143,37955791,0.8578904
37955791,41570143,0.8578904
83211359,90391225,0.8578287
90391225,83211359,0.8578287
64223023,60088869,0.85776603
43411151,81439789,0.85773575
81439789,43411151,0.85773575
95781094,54798530,0.8577276
83152267,44141044,0.8575486
44141044,83152267,0.8575486
78504458,50278024,0.85746413
50278024,78504458,0.8574641
12761549,66564908,0.8574445
43411151,52992150,0.8574138
52992150,43411151,0.8574138
16529934,40845396,0.8573504
40845396,16529934,0.8573504
30675144,71957793,0.8573469
71957793,30675144,0.8573469
10214898,77146001,0.85731244
71230660,71490927,0.8572649
28824028,74525970,0.8572403
14128915,88957207,0.8572215
88957207,14128915,0.8572215
41704902,47751906,0.85718644
8939620,40208952,0.85715675
87322400,8315719,0.85714316
97168711,41570143,0.8571272
41570143,97168711,0.8571272
42516046,73248952,0.8571216
46246978,43876521,0.8570773
29685693,44025931,0.85703963
89961053,11676180,0.85703003
42181153,70665219,0.8570235
36985401,57534412,0.85698485
57534412,36985401,0.85698485
26425849,27923177,0.8569026
65655694,74461011,0.85687864
74461011,65655694,0.85687864
81439789,67614478,0.8568156
67614478,81439789,0.8568156
7021169,61869387,0.85680723
61869387,7021169,0.85680723
70558780,56034511,0.8567655
52851091,24561369,0.8566494
24561369,52851091,0.8566494
62287971,27843837,0.8565773
98600039,35737919,0.856553
18874158,80725760,0.85651433
80725760,18874158,0.85651433
3889666,14519075,0.856472
14519075,3889666,0.856472
56884127,84745207,0.8563986
18874158,12772810,0.8563503
12032039,6236857,0.8563266
6236857,12032039,0.8563266
71490927,88168633,0.8563161
28824028,66053411,0.8562957
43932865,88027729,0.8562032
90921158,22992322,0.85618997
55918296,82830386,0.8561697
9561888,54536046,0.8561641
9513553,1329026,0.85613835
41704902,18666720,0.8560971
59324937,47146148,0.85603666
86176880,3889666,0.8559932
3889666,86176880,0.8559932
90603941,53641305,0.8559461
61154808,31177984,0.8559377
31177984,61154808,0.8559377
34689442,31886989,0.8558296
95251916,68689972,0.8557412
71442235,22992322,0.85573745
97657130,28656579,0.85570776
83274921,93168786,0.8554599
75431386,47613152,0.85540366
30675144,77338417,0.8553183
77338417,30675144,0.8553183
57812056,63513295,0.85527617
56459937,38552937,0.8552646
62318417,49067884,0.85525775
29204789,53072167,0.8552575
53072167,29204789,0.8552575
89258775,88027729,0.855245
27195828,10229909,0.8551788
10229909,27195828,0.8551788
69817830,18331466,0.8550509
84514463,22109936,0.8550309
7883208,1781011,0.85502154
5312650,23605781,0.854987
58970863,16871572,0.8549214
47613152,35583855,0.8549051
35583855,47613152,0.8549051
40116448,10385523,0.854905
52425202,15678458,0.8548568
79475473,3762458,0.854566
56064924,20847407,0.8544017
8298432,74659398,0.85432494
74659398,8298432,0.85432494
69996428,3167871,0.8541186
3167871,69996428,0.8541186
10229909,81408609,0.85405636
23775322,82583255,0.8540274
89258775,28656579,0.8539432
47613152,66047716,0.8538461
27074490,50005399,0.8538174
59585994,56619455,0.8537705
56619455,59585994,0.8537705
95781094,43904710,0.8537376
81239989,48138837,0.8534989
74756753,52993309,0.8533213
50920560,18331466,0.8533188
75157949,40116448,0.853288
40116448,75157949,0.853288
18137846,12991173,0.85328496
27468857,41902860,0.85315937
27700752,26237955,0.8531433
97396039,87281733,0.8531145
87281733,97396039,0.8531145
23491163,71555853,0.85305995
80086981,22685310,0.85298353
3495669,9748896,0.8529576
9748896,3495669,0.8529576
16421267,6930754,0.8529519
93770909,10385523,0.8529396
18289538,10385523,0.8527864
56884127,6020197,0.85277706
6020197,56884127,0.85277706
3167871,13887167,0.8527559
13887167,3167871,0.8527559
92858368,52992150,0.8526778
52992150,92858368,0.8526778
27449862,27166337,0.8525876
27166337,27449862,0.8525876
8939620,25135333,0.85257477
22770211,11708101,0.85255665
11708101,22770211,0.85255665
76569969,18666720,0.8524071
23055402,15041298,0.8524043
47251006,66053411,0.85234606
30102415,31531912,0.85231113
7979158,66810868,0.852289
66810868,7979158,0.852289
11149251,53072167,0.85226667
30502153,10373250,0.85211825
62242632,62891962,0.8521054
27468857,56383083,0.8520004
8939620,7021169,0.85187006
27021728,50156673,0.851862
50156673,27021728,0.851862
63386383,27021728,0.85179794
27021728,63386383,0.85179794
41253009,36133874,0.851713
64511013,77146001,0.85166633
36027066,5092599,0.851621
5092599,36027066,0.8516209
24360041,43409810,0.8516015
43409810,24360041,0.8516015
27442156,77146001,0.8514842
12432797,619357,0.8512178
619357,12432797,0.8512178
68874465,88286371,0.8511929
93978472,24927328,0.8510139
24927328,93978472,0.8510139
91929224,71490927,0.85097396
94512766,10385523,0.8509567
75255299,24494324,0.85085773
1017836,70159856,0.85085213
59585994,97535509,0.85084426
97535509,59585994,0.85084426
42210935,96037332,0.85082984
90921158,90795718,0.85069287
48521210,57141050,0.8505782
47251006,81439789,0.8505045
81439789,47251006,0.8505045
27074490,88945662,0.85049593
57791020,38823136,0.85045254
87322400,66437726,0.85037583
69817830,15787372,0.85034
97987485,88286371,0.8501231
88286371,97987485,0.8501231
31510768,58763783,0.850122
47251006,8565641,0.85010785
38339458,40764402,0.84992063
38823136,4486003,0.84991604
4486003,38823136,0.84991604
3167871,79475473,0.8497856
11149251,65655694,0.84961104
18289538,10229909,0.84956044
80086981,98430609,0.8495106
25877530,45759535,0.84946764
45759535,25877530,0.84946764
40116448,55645397,0.8494676
7413764,830512,0.8494539
830512,7413764,0.8494539
30502153,64223023,0.84939456
64223023,30502153,0.84939456
65655694,53072167,0.84938884
53072167,65655694,0.84938884
96098511,22000442,0.8493146
22000442,96098511,0.8493146
94512766,81408609,0.8492563
37865200,79558814,0.84922266
18346724,65028129,0.84903026
90921158,3762458,0.8490102
29714425,84514463,0.8489126
13142970,61154808,0.84891105
63513295,56884127,0.84888506
56884127,63513295,0.84888506
18865753,97035417,0.8488827
10214898,76195289,0.84886575
83592973,40208952,0.8488376
24927328,74461011,0.84875655
6236857,66810868,0.84875286
66810868,6236857,0.84875286
48430039,27074490,0.84863204
36295476,46441935,0.84862685
46441935,36295476,0.84862685
29553137,15774916,0.8486255
15774916,29553137,0.8486255
97547150,52948864,0.8486242
35424032,74490598,0.8484726
74490598,35424032,0.8484726
84249757,23276195,0.8484528
23276195,84249757,0.8484528
12772810,87459276,0.84836113
87459276,12772810,0.84836113
57298257,9016004,0.84832114
58763783,53464814,0.84830904
48430039,82583255,0.8482154
68142605,60392051,0.84821355
50789754,11665937,0.84814113
87572356,66047716,0.8481357
66047716,87572356,0.8481357
149175,81439789,0.84807515
53641305,49605449,0.848056
49605449,53641305,0.848056
27365404,28656579,0.8479693
41253009,84875057,0.8479662
7883208,56831449,0.84792155
48430039,38344216,0.84787756
83274921,27700752,0.84787357
85333987,7873500,0.8478618
7873500,85333987,0.8478618
45946412,20847407,0.8477869
20847407,45946412,0.8477869
22000442,41148564,0.84766084
27365404,12432797,0.8475666
12432797,27365404,0.8475666
43932865,28656579,0.84749186
44141044,28603694,0.8474902
26425849,47814705,0.8474295
88773659,59324937,0.84742296
59324937,88773659,0.84742296
36985401,10385523,0.84739065
30102415,90806148,0.8473876
90806148,30102415,0.8473876
59324937,46246978,0.847342
46246978,59324937,0.847342
63513295,84745207,0.84733915
56619455,29929454,0.84731853
29929454,56619455,0.84731853
12051271,62891962,0.8472928
34301207,27923177,0.8472631
32701286,69366044,0.8472007
69366044,32701286,0.8472007
50920560,10999896,0.84718406
14519075,15813840,0.8471792
15813840,14519075,0.8471792
87076936,19248199,0.847065
19248199,87076936,0.847065
3167871,18331466,0.8470343
19042808,81408609,0.8470211
26736430,3889666,0.8469867
3889666,26736430,0.8469867
87137236,62089162,0.8469611
7717624,8939620,0.84691024
13142970,43780660,0.8468633
90945536,19949293,0.84685814
62287971,87824933,0.8468222
47251006,11620368,0.84675276
41704902,38344216,0.84667003
56884127,68874465,0.8466505
68874465,56884127,0.8466505
47948274,78504449,0.8465996
78504449,47948274,0.8465996
91929224,62891962,0.8465347
58902636,24574240,0.84645355
19006949,27468857,0.84642935
27468857,19006949,0.84642935
3495669,48521210,0.8464172
48521210,3495669,0.8464172
